opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,manager,regional_office,cycle_time,revenue_log,employees_log,Target,Score_Risco
NKERMTB8,Hayden Neloms,MG Advanced,Plexzap,Lost,2017-06-01,2017-08-03,0.0,retail,2001.0,2437.85,4874.0,United States,,MG,3393.0,Celia Rouche,West,63,7.799281895709674,8.491875383431948,0,41
KOI7M0RU,Jonathan Berthelot,GTX Basic,Konmatfix,Lost,2017-04-28,2017-08-15,0.0,marketing,1985.0,375.43,1190.0,United States,,GTX,550.0,Melvin Marxen,Central,109,5.930732106979362,7.0825485693553,0,40
9BXXDYH9,Markita Hansen,MG Special,Groovestreet,Won,2017-05-29,2017-08-18,45.0,retail,2003.0,223.8,299.0,United States,,MG,55.0,Celia Rouche,West,81,5.415211118019536,5.703782474656201,1,46
O04P1WN6,Vicki Laflamme,GTXPro,Hottechi,Won,2017-09-23,2017-12-17,4415.0,technolgy,1997.0,8170.38,16499.0,Korea,,,,Celia Rouche,West,85,9.008393084238966,9.711115659888671,1,44
FXXEZ5U2,Cassey Cress,MG Advanced,Initech,Won,2017-06-06,2017-08-09,3042.0,telecommunications,1994.0,6395.05,20275.0,United States,,MG,3393.0,Rocco Neubert,East,64,8.763435891309156,9.91719319959224,1,47
4DKUZ8JE,Darcel Schlecht,MG Special,Bioholding,Won,2017-07-30,2017-07-31,53.0,medical,2012.0,587.34,1356.0,Philipines,,MG,55.0,Melvin Marxen,Central,1,6.377305012079846,7.213031659834869,1,55
5JFOA4XC,Gladys Colclough,MG Advanced,Finhigh,Won,2017-02-20,2017-06-14,3215.0,finance,2006.0,1102.43,1759.0,United States,,MG,3393.0,Melvin Marxen,Central,114,7.00617878915823,7.473069088032197,1,48
YT9PLSVL,Lajuana Vencill,GTX Basic,Streethex,Won,2017-06-06,2017-09-15,584.0,retail,1988.0,1376.8,1165.0,Belgium,,GTX,550.0,Dustin Brinkmann,Central,101,7.228243303159095,7.061334366910438,1,44
B6L071P2,Kary Hendrixson,GTX Plus Basic,Lexiqvolax,Won,2017-08-24,2017-11-13,948.0,medical,2004.0,1618.89,3889.0,United States,,GTX,1096.0,Summer Sewald,West,81,7.390113524686469,8.266164436612492,1,46
AUJ21SKT,Markita Hansen,MG Special,Xx-holding,Lost,2017-04-20,2017-04-21,0.0,finance,1993.0,7537.24,20293.0,United States,,MG,55.0,Celia Rouche,West,1,8.927744012004242,9.918080554839028,0,63
UO62J3M0,Zane Levy,GTXPro,Rantouch,Won,2017-05-09,2017-05-23,3969.0,telecommunications,1994.0,1188.42,3015.0,United States,,,,Summer Sewald,West,14,7.081221072332061,8.011686729127847,1,47
WP6SUIMC,Cassey Cress,MG Advanced,Silis,Lost,2017-07-09,2017-07-15,0.0,medical,1994.0,2818.38,6290.0,United States,,MG,3393.0,Rocco Neubert,East,6,7.944272281603784,8.74687531957003,0,60
RQ3BV2I5,Daniell Hammack,GTXPro,Mathtouch,Won,2017-06-23,2017-09-27,3729.0,marketing,1984.0,3027.46,9516.0,Jordan,,,,Rocco Neubert,East,96,8.015809518475102,9.160834952072344,1,46
CQELCLO0,Donn Cantrell,GTX Plus Basic,Zathunicon,Won,2017-08-30,2017-12-29,1166.0,retail,2010.0,71.12,144.0,United States,,GTX,1096.0,Rocco Neubert,East,121,4.2783313983351166,4.976733742420574,1,45
JHIX3ODA,Moses Frase,MG Advanced,dambase,Lost,2017-04-11,2017-04-21,0.0,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,3393.0,Dustin Brinkmann,Central,10,7.684774748078207,7.982416346827733,0,49
24UTFDPK,Cassey Cress,GTX Basic,Massive Dynamic,Won,2017-02-23,2017-03-12,572.0,entertainment,1989.0,665.06,1095.0,United States,,GTX,550.0,Rocco Neubert,East,17,6.501379756572611,6.999422467507961,1,44
SBC67V5T,Violet Mclelland,MG Special,Ganjaflex,Won,2017-09-03,2017-09-11,51.0,retail,1995.0,5158.71,17479.0,Japan,,MG,55.0,Cara Losch,East,8,8.548635655345855,9.768812649209526,1,54
D9WBSJRC,Marty Freudenburg,GTXPro,Warephase,Won,2017-09-30,2017-10-09,5007.0,services,1997.0,2041.73,5276.0,United States,,,,Melvin Marxen,Central,9,7.622042427493597,8.571113033405668,1,49
5ELX1QYM,Vicki Laflamme,GTX Plus Basic,Green-Plus,Lost,2017-05-27,2017-05-30,0.0,services,2003.0,692.19,1922.0,United States,,GTX,1096.0,Celia Rouche,West,3,6.541304131886272,7.56164174558878,0,59
FNXCNUR1,Kami Bicknell,GTX Plus Basic,Blackzim,Lost,2017-08-07,2017-11-24,0.0,retail,2009.0,497.11,1588.0,United States,,GTX,1096.0,Summer Sewald,West,109,6.210820936167614,7.370860166536716,0,45
H7P5O25G,Moses Frase,MG Advanced,Funholding,Lost,2017-08-19,2017-11-20,0.0,finance,1991.0,2819.5,7227.0,United States,Golddex,MG,3393.0,Dustin Brinkmann,Central,93,7.944669453180031,8.885717651712119,0,43
RSSYISWE,Hayden Neloms,MG Advanced,Labdrill,Won,2017-08-25,2017-12-01,3331.0,medical,1985.0,2741.37,9226.0,United States,,MG,3393.0,Celia Rouche,West,98,7.916577789020406,9.129889247578555,1,41
LFM4SMIA,Moses Frase,GTX Plus Pro,Codehow,Won,2017-10-15,2017-10-23,5449.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,5482.0,Dustin Brinkmann,Central,8,7.9068786691495045,7.879291485082271,1,51
GJQXUDI3,Marty Freudenburg,GTX Plus Basic,Funholding,Won,2017-04-02,2017-04-11,949.0,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,1096.0,Melvin Marxen,Central,9,7.944669453180031,8.885717651712119,1,50
UJSFG18F,Darcel Schlecht,MG Advanced,Dontechi,Won,2017-05-13,2017-08-15,3290.0,software,1982.0,4618.0,10083.0,United States,,MG,3393.0,Melvin Marxen,Central,94,8.437933510430605,9.218705288307811,1,44
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,2016-12-16,2017-03-08,50.0,medical,1986.0,647.18,1185.0,Kenya,,MG,55.0,Dustin Brinkmann,Central,82,6.474168435556948,7.078341579557671,1,41
1Q5XFO8D,Jonathan Berthelot,GTX Basic,Stanredtax,Lost,2017-05-08,2017-08-21,0.0,finance,1987.0,1698.2,3798.0,United States,,GTX,550.0,Melvin Marxen,Central,105,7.43791283104762,8.242493153187626,0,41
45CION64,Violet Mclelland,MG Special,Umbrella Corporation,Won,2017-05-05,2017-08-17,59.0,finance,1998.0,2022.14,5113.0,United States,,MG,55.0,Cara Losch,East,104,7.6124060389254975,8.539737155851132,1,41
GRYWAPXY,Zane Levy,MG Advanced,Rantouch,Won,2017-09-15,2017-11-07,2712.0,telecommunications,1994.0,1188.42,3015.0,United States,,MG,3393.0,Summer Sewald,West,53,7.081221072332061,8.011686729127847,1,48
YFJKP42F,Moses Frase,MG Advanced,Codehow,Won,2017-06-09,2017-06-27,3681.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,MG,3393.0,Dustin Brinkmann,Central,18,7.9068786691495045,7.879291485082271,1,42
L582YMSV,Kary Hendrixson,GTXPro,Xx-holding,Lost,2017-06-27,2017-09-08,0.0,finance,1993.0,7537.24,20293.0,United States,,,,Summer Sewald,West,73,8.927744012004242,9.918080554839028,0,45
HVVED5ZC,Corliss Cosme,MG Special,Donware,Lost,2017-04-26,2017-08-04,0.0,marketing,1999.0,1197.44,2570.0,United States,,MG,55.0,Cara Losch,East,100,7.088775990043044,7.852050207265889,0,38
04AOWMXV,Anna Snelling,GTX Basic,Codehow,Won,2017-12-11,2017-12-28,537.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,550.0,Dustin Brinkmann,Central,17,7.9068786691495045,7.879291485082271,1,45
7PV7V1RP,Maureen Marcano,MG Advanced,Labdrill,Lost,2017-03-28,2017-05-26,0.0,medical,1985.0,2741.37,9226.0,United States,,MG,3393.0,Summer Sewald,West,59,7.916577789020406,9.129889247578555,0,42
CM33NN0P,Wilburn Farren,MG Advanced,Silis,Lost,2017-07-15,2017-07-23,0.0,medical,1994.0,2818.38,6290.0,United States,,MG,3393.0,Cara Losch,East,8,7.944272281603784,8.74687531957003,0,54
P2PVED7R,Cassey Cress,GTX Plus Basic,Kan-code,Won,2017-08-14,2017-08-30,907.0,software,1982.0,11698.03,34288.0,United States,,GTX,1096.0,Rocco Neubert,East,16,9.367261211366051,10.442579882010428,1,45
JWRSTAU8,Moses Frase,GTX Basic,Ron-tech,Won,2017-03-24,2017-06-12,503.0,medical,1992.0,3922.42,6837.0,United States,,GTX,550.0,Dustin Brinkmann,Central,80,8.274719001401705,8.830250570199247,1,41
3UOIHNKR,James Ascencio,GTX Plus Pro,Plusstrip,Won,2017-08-15,2017-09-03,5533.0,entertainment,2002.0,349.81,315.0,United States,,GTX,5482.0,Summer Sewald,West,19,5.860244766363111,5.755742213586912,1,39
VLADQZ43,Darcel Schlecht,GTXPro,Domzoom,Lost,2017-01-30,2017-05-31,0.0,entertainment,1998.0,217.87,551.0,United States,,,,Melvin Marxen,Central,121,5.3884779462559935,6.313548046277095,0,39
8L1ZHTPL,Moses Frase,GTX Plus Basic,Globex Corporation,Won,2017-03-03,2017-06-01,1020.0,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,1096.0,Dustin Brinkmann,Central,90,7.110467525423826,7.823245690685523,1,42
IF8PILJR,Anna Snelling,MG Special,Globex Corporation,Won,2017-07-27,2017-07-29,46.0,technolgy,2000.0,1223.72,2497.0,Norway,,MG,55.0,Dustin Brinkmann,Central,2,7.110467525423826,7.823245690685523,1,59
6TOOTFQV,Moses Frase,MG Advanced,Bioholding,Won,2017-07-19,2017-07-27,3985.0,medical,2012.0,587.34,1356.0,Philipines,,MG,3393.0,Dustin Brinkmann,Central,8,6.377305012079846,7.213031659834869,1,55
A62JDGQK,Daniell Hammack,GTXPro,Bubba Gump,Won,2017-09-29,2017-10-05,4942.0,software,2002.0,987.39,2253.0,United States,,,,Rocco Neubert,East,6,6.896077356701882,7.720461694599722,1,58
J8Y1OGY2,Jonathan Berthelot,MG Special,Finhigh,Lost,2017-05-23,2017-05-28,0.0,finance,2006.0,1102.43,1759.0,United States,,MG,55.0,Melvin Marxen,Central,5,7.00617878915823,7.473069088032197,0,57
R0DKB8FJ,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-09-10,2017-12-07,0.0,retail,2007.0,894.33,1635.0,Italy,,MG,3393.0,Melvin Marxen,Central,88,6.797192365399952,7.400009517162692,0,48
7FER10E1,Markita Hansen,MG Special,Golddex,Won,2017-03-23,2017-06-08,54.0,finance,2008.0,52.5,165.0,United States,,MG,55.0,Celia Rouche,West,77,3.979681653901961,5.111987788356544,1,46
9MZPL59I,Versie Hillebrand,MG Special,Streethex,Lost,2017-07-17,2017-08-03,0.0,retail,1988.0,1376.8,1165.0,Belgium,,MG,55.0,Dustin Brinkmann,Central,17,7.228243303159095,7.061334366910438,0,41
JGG9CO2Y,Marty Freudenburg,GTX Plus Pro,Betatech,Lost,2017-06-25,2017-08-14,0.0,medical,1986.0,647.18,1185.0,Kenya,,GTX,5482.0,Melvin Marxen,Central,50,6.474168435556948,7.078341579557671,0,45
UBU4E17W,Cassey Cress,GTX Basic,Betasoloin,Lost,2017-10-26,2017-11-06,0.0,medical,1999.0,251.41,495.0,United States,,GTX,550.0,Rocco Neubert,East,11,5.531054749533568,6.206575926724928,0,53
VORZHQ40,Darcel Schlecht,GTXPro,Gogozoom,Lost,2017-04-20,2017-04-30,0.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,,,Melvin Marxen,Central,10,4.473693823199706,5.236441962829949,0,52
UNSJJUY4,Moses Frase,GTX Basic,Warephase,Won,2017-04-28,2017-08-14,599.0,services,1997.0,2041.73,5276.0,United States,,GTX,550.0,Dustin Brinkmann,Central,108,7.622042427493597,8.571113033405668,1,35
FBVCN3BA,Anna Snelling,MG Special,Streethex,Won,2017-08-11,2017-11-07,65.0,retail,1988.0,1376.8,1165.0,Belgium,,MG,55.0,Dustin Brinkmann,Central,88,7.228243303159095,7.061334366910438,1,47
N7KJ821I,Versie Hillebrand,GTX Plus Pro,Inity,Lost,2017-05-08,2017-08-02,0.0,marketing,1986.0,2403.58,8801.0,United States,,GTX,5482.0,Dustin Brinkmann,Central,86,7.785130531114553,9.082734247371036,0,40
AHOYDL01,Zane Levy,GTX Plus Pro,Dalttechnology,Won,2017-10-15,2017-10-23,6637.0,software,2013.0,98.79,96.0,United States,Bubba Gump,GTX,5482.0,Summer Sewald,West,8,4.603067977896221,4.574710978503383,1,54
R6KPUAH7,Zane Levy,MG Advanced,Sunnamplex,Lost,2017-07-02,2017-07-06,0.0,marketing,2008.0,894.37,1593.0,Poland,,MG,3393.0,Summer Sewald,West,4,6.797237040666615,7.374001859350161,0,61
4DW2FDX4,Versie Hillebrand,MG Special,dambase,Won,2017-01-31,2017-05-20,54.0,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,55.0,Dustin Brinkmann,Central,109,7.684774748078207,7.982416346827733,1,35
ME7IZ1WY,Kary Hendrixson,MG Special,Dalttechnology,Won,2017-10-16,2017-10-24,48.0,software,2013.0,98.79,96.0,United States,Bubba Gump,MG,55.0,Summer Sewald,West,8,4.603067977896221,4.574710978503383,1,52
1QT3STIA,Maureen Marcano,GTX Plus Pro,Xx-holding,Won,2017-01-13,2017-05-14,5163.0,finance,1993.0,7537.24,20293.0,United States,,GTX,5482.0,Summer Sewald,West,121,8.927744012004242,9.918080554839028,1,31
9GCJGVY7,Rosie Papadopoulos,GTXPro,Ganjaflex,Lost,2017-02-11,2017-03-02,0.0,retail,1995.0,5158.71,17479.0,Japan,,,,Cara Losch,East,19,8.548635655345855,9.768812649209526,0,44
WSG25BZ9,Kary Hendrixson,GTXPro,Blackzim,Won,2017-06-19,2017-09-22,4966.0,retail,2009.0,497.11,1588.0,United States,,,,Summer Sewald,West,95,6.210820936167614,7.370860166536716,1,46
QF1I965E,Garret Kinder,MG Advanced,Mathtouch,Won,2017-07-13,2017-09-30,3340.0,marketing,1984.0,3027.46,9516.0,Jordan,,MG,3393.0,Cara Losch,East,79,8.015809518475102,9.160834952072344,1,47
NHE1CETW,Lajuana Vencill,GTX Plus Basic,Genco Pura Olive Oil Company,Lost,2017-04-18,2017-04-26,0.0,retail,2007.0,894.33,1635.0,Italy,,GTX,1096.0,Dustin Brinkmann,Central,8,6.797192365399952,7.400009517162692,0,60
600FP406,Violet Mclelland,MG Special,Bioplex,Won,2017-09-23,2017-10-02,60.0,medical,1991.0,326.82,1016.0,United States,,MG,55.0,Cara Losch,East,9,5.792464677261214,6.92461239604856,1,49
T6BHNN1O,Cecily Lampkin,MG Special,Betatech,Lost,2017-09-17,2017-11-13,0.0,medical,1986.0,647.18,1185.0,Kenya,,MG,55.0,Dustin Brinkmann,Central,57,6.474168435556948,7.078341579557671,0,41
NAVG0P26,Moses Frase,GTX Basic,Rundofase,Won,2017-02-26,2017-05-26,443.0,technolgy,1983.0,1008.06,1238.0,United States,,GTX,550.0,Dustin Brinkmann,Central,89,6.916774483402297,7.122059881629142,1,40
RRQIGS7E,Anna Snelling,MG Special,dambase,Won,2017-08-08,2017-08-18,53.0,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,55.0,Dustin Brinkmann,Central,10,7.684774748078207,7.982416346827733,1,50
P07OGZ3F,Anna Snelling,MG Special,Stanredtax,Won,2017-06-01,2017-08-28,54.0,finance,1987.0,1698.2,3798.0,United States,,MG,55.0,Dustin Brinkmann,Central,88,7.43791283104762,8.242493153187626,1,47
BNMJAOF4,Niesha Huffines,GTX Basic,Gogozoom,Won,2017-07-13,2017-09-28,469.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,GTX,550.0,Melvin Marxen,Central,77,4.473693823199706,5.236441962829949,1,45
JPH5WS60,Boris Faz,GTX Basic,Initech,Lost,2017-04-10,2017-04-11,0.0,telecommunications,1994.0,6395.05,20275.0,United States,,GTX,550.0,Rocco Neubert,East,1,8.763435891309156,9.91719319959224,0,56
PMVKMS6A,Zane Levy,GTX Basic,J-Texon,Won,2017-07-06,2017-09-27,507.0,retail,1989.0,1388.67,3583.0,United States,,GTX,550.0,Summer Sewald,West,83,7.2368215878665625,8.18423477409482,1,47
6JZ0HCSF,Rosie Papadopoulos,GTXPro,Xx-zobam,Lost,2017-12-09,2017-12-29,0.0,entertainment,1989.0,3838.39,8274.0,United States,,,,Cara Losch,East,20,8.253068778796447,9.020994200245264,0,43
TJXY9DQG,Reed Clapper,MG Advanced,Donquadtech,Won,2017-03-22,2017-06-10,3245.0,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,MG,3393.0,Rocco Neubert,East,80,7.446398383944561,8.069342366811636,1,43
A2OLLGWZ,Versie Hillebrand,MG Special,Rangreen,Won,2017-12-06,2017-12-14,49.0,technolgy,1987.0,2938.67,8775.0,Panama,,MG,55.0,Dustin Brinkmann,Central,8,7.9860526091348385,9.079776001955066,1,50
8VG88HMH,Daniell Hammack,GTXPro,Konex,Won,2017-03-10,2017-06-28,4762.0,technolgy,1980.0,7708.38,13756.0,United States,,,,Rocco Neubert,East,110,8.950193048278516,9.529303064460995,1,45
1VIKWVHD,Vicki Laflamme,GTX Basic,Green-Plus,Lost,2017-04-24,2017-08-10,0.0,services,2003.0,692.19,1922.0,United States,,GTX,550.0,Celia Rouche,West,108,6.541304131886272,7.56164174558878,0,40
A7FCLQ42,Marty Freudenburg,MG Advanced,Finhigh,Lost,2017-08-27,2017-12-15,0.0,finance,2006.0,1102.43,1759.0,United States,,MG,3393.0,Melvin Marxen,Central,110,7.00617878915823,7.473069088032197,0,46
BPQ0358T,Anna Snelling,MG Advanced,Rangreen,Lost,2017-06-04,2017-09-16,0.0,technolgy,1987.0,2938.67,8775.0,Panama,,MG,3393.0,Dustin Brinkmann,Central,104,7.9860526091348385,9.079776001955066,0,46
JT1UUOXN,Niesha Huffines,GTXPro,Konmatfix,Lost,2017-06-29,2017-07-08,0.0,marketing,1985.0,375.43,1190.0,United States,,,,Melvin Marxen,Central,9,5.930732106979362,7.0825485693553,0,50
BUJ1TX7Y,Maureen Marcano,GTX Plus Basic,Finjob,Won,2017-07-12,2017-09-14,1023.0,employment,1988.0,2059.9,3644.0,United States,,GTX,1096.0,Summer Sewald,West,64,7.630898059577463,8.201111644442758,1,42
OJ9KBQML,Lajuana Vencill,GTX Basic,Inity,Won,2017-08-01,2017-09-19,454.0,marketing,1986.0,2403.58,8801.0,United States,,GTX,550.0,Dustin Brinkmann,Central,49,7.785130531114553,9.082734247371036,1,46
RA77E84P,Niesha Huffines,GTX Basic,Globex Corporation,Won,2017-05-23,2017-09-08,578.0,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,550.0,Melvin Marxen,Central,108,7.110467525423826,7.823245690685523,1,43
GZ5M7MIQ,Darcel Schlecht,GTX Plus Basic,Conecom,Lost,2017-06-25,2017-07-01,0.0,technolgy,2005.0,1520.66,1806.0,United States,,GTX,1096.0,Melvin Marxen,Central,6,7.3275571231903545,7.499423290592229,0,57
BGY307FC,Donn Cantrell,GTX Plus Pro,Ganjaflex,Won,2017-05-28,2017-08-11,5695.0,retail,1995.0,5158.71,17479.0,Japan,,GTX,5482.0,Rocco Neubert,East,75,8.548635655345855,9.768812649209526,1,48
ZXUNLSOB,Darcel Schlecht,GTXPro,Scottech,Lost,2017-04-27,2017-04-29,0.0,marketing,2012.0,45.39,100.0,United States,Inity,,,Melvin Marxen,Central,2,3.8370839187636525,4.61512051684126,0,56
JJDL1F8R,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-09-06,2017-11-07,532.0,retail,1988.0,1376.8,1165.0,Belgium,,GTX,550.0,Melvin Marxen,Central,62,7.228243303159095,7.061334366910438,1,44
8K1OGB0R,Violet Mclelland,GTXPro,Bubba Gump,Won,2017-02-03,2017-05-16,4634.0,software,2002.0,987.39,2253.0,United States,,,,Cara Losch,East,102,6.896077356701882,7.720461694599722,1,43
F8O0IY28,Donn Cantrell,GTX Basic,Zencorporation,Won,2017-03-19,2017-03-30,574.0,technolgy,2011.0,40.79,142.0,China,,GTX,550.0,Rocco Neubert,East,11,3.732657076459824,4.962844630259907,1,55
PFUE2JYB,Vicki Laflamme,MG Special,Finjob,Won,2017-03-12,2017-05-26,56.0,employment,1988.0,2059.9,3644.0,United States,,MG,55.0,Celia Rouche,West,75,7.630898059577463,8.201111644442758,1,44
Z7JCS0ZW,Gladys Colclough,GTX Plus Pro,Domzoom,Lost,2017-11-21,2017-11-24,0.0,entertainment,1998.0,217.87,551.0,United States,,GTX,5482.0,Melvin Marxen,Central,3,5.3884779462559935,6.313548046277095,0,60
8LFNU39A,Marty Freudenburg,GTX Basic,Conecom,Lost,2017-03-03,2017-05-28,0.0,technolgy,2005.0,1520.66,1806.0,United States,,GTX,550.0,Melvin Marxen,Central,86,7.3275571231903545,7.499423290592229,0,44
RTH5O6ZW,Cassey Cress,MG Advanced,Mathtouch,Won,2017-03-14,2017-06-13,3600.0,marketing,1984.0,3027.46,9516.0,Jordan,,MG,3393.0,Rocco Neubert,East,91,8.015809518475102,9.160834952072344,1,46
KDY5FEUO,Vicki Laflamme,GTX Basic,Y-corporation,Won,2017-10-04,2017-12-20,496.0,employment,1983.0,2871.35,9561.0,United States,,GTX,550.0,Celia Rouche,West,77,7.962885789038285,9.165552189186048,1,44
TVBY6CND,Marty Freudenburg,GTX Plus Pro,Bioholding,Won,2017-10-11,2017-12-15,5271.0,medical,2012.0,587.34,1356.0,Philipines,,GTX,5482.0,Melvin Marxen,Central,65,6.377305012079846,7.213031659834869,1,45
0G0S9TB8,Donn Cantrell,GTXPro,Ontomedia,Lost,2017-05-05,2017-08-13,0.0,employment,1997.0,882.12,2769.0,United States,,,,Rocco Neubert,East,100,6.783461091710096,7.926602599181384,0,47
DLZYL69K,Daniell Hammack,GTX Plus Pro,Gekko & Co,Won,2017-03-29,2017-06-02,5304.0,retail,1990.0,2520.83,3502.0,United States,,GTX,5482.0,Rocco Neubert,East,65,7.832740107432939,8.161375023197486,1,47
RDC531P5,Darcel Schlecht,GTXPro,Inity,Won,2017-10-22,2017-10-30,3578.0,marketing,1986.0,2403.58,8801.0,United States,,,,Melvin Marxen,Central,8,7.785130531114553,9.082734247371036,1,53
YRWX35AS,Reed Clapper,GTXPro,Ontomedia,Lost,2017-07-23,2017-07-31,0.0,employment,1997.0,882.12,2769.0,United States,,,,Rocco Neubert,East,8,6.783461091710096,7.926602599181384,0,53
LFMMI05H,Cassey Cress,GTX Plus Pro,Acme Corporation,Won,2017-08-14,2017-12-21,5881.0,technolgy,1996.0,1100.04,2822.0,United States,,GTX,5482.0,Rocco Neubert,East,129,7.004010466671277,7.945555428253489,1,39
JNYS6BIJ,James Ascencio,GTX Plus Pro,Labdrill,Lost,2017-04-04,2017-04-11,0.0,medical,1985.0,2741.37,9226.0,United States,,GTX,5482.0,Summer Sewald,West,7,7.916577789020406,9.129889247578555,0,55
6PQS93V2,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,2017-09-22,2017-10-04,5868.0,finance,1993.0,646.1,883.0,United States,Golddex,,,Rocco Neubert,East,12,6.47250084206322,6.784457062637643,1,66
KDQL1O1A,Vicki Laflamme,GTX Basic,Dalttechnology,Lost,2017-09-18,2017-11-05,0.0,software,2013.0,98.79,96.0,United States,Bubba Gump,GTX,550.0,Celia Rouche,West,48,4.603067977896221,4.574710978503383,0,39
W01768VM,Elease Gluck,GTX Basic,Zoomit,Won,2017-07-18,2017-07-28,532.0,entertainment,1992.0,324.19,978.0,United States,,GTX,550.0,Celia Rouche,West,10,5.7844096268933525,6.88653164253051,1,51
72HZ4LDT,Garret Kinder,MG Advanced,Ganjaflex,Won,2017-03-26,2017-04-02,2940.0,retail,1995.0,5158.71,17479.0,Japan,,MG,3393.0,Cara Losch,East,7,8.548635655345855,9.768812649209526,1,60
V7Y78MPU,Marty Freudenburg,GTX Basic,Rangreen,Won,2017-04-30,2017-09-02,433.0,technolgy,1987.0,2938.67,8775.0,Panama,,GTX,550.0,Melvin Marxen,Central,125,7.9860526091348385,9.079776001955066,1,39
G7RCJBVL,Anna Snelling,MG Advanced,Dontechi,Lost,2017-03-02,2017-05-31,0.0,software,1982.0,4618.0,10083.0,United States,,MG,3393.0,Dustin Brinkmann,Central,90,8.437933510430605,9.218705288307811,0,46
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,571.0,entertainment,1998.0,217.87,551.0,United States,,GTX,550.0,Melvin Marxen,Central,80,5.3884779462559935,6.313548046277095,1,46
7C9BUYV0,James Ascencio,GTX Basic,Cheers,Lost,2017-03-09,2017-05-23,0.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,550.0,Summer Sewald,West,75,8.35957985684692,8.77539495854551,0,42
95V8BLR2,Kami Bicknell,GTX Basic,Goodsilron,Won,2017-06-25,2017-09-22,519.0,marketing,2000.0,2952.73,5107.0,United States,,GTX,550.0,Summer Sewald,West,89,7.990824057424448,8.53856321715243,1,43
941SDVVZ,Darcel Schlecht,GTXPro,Hottechi,Won,2017-09-23,2017-10-02,5357.0,technolgy,1997.0,8170.38,16499.0,Korea,,,,Melvin Marxen,Central,9,9.008393084238966,9.711115659888671,1,50
JY8W2PKW,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-09-12,2017-12-15,0.0,retail,2007.0,894.33,1635.0,Italy,,MG,3393.0,Melvin Marxen,Central,94,6.797192365399952,7.400009517162692,0,48
2J16RN99,Donn Cantrell,GTXPro,Mathtouch,Lost,2017-02-16,2017-05-21,0.0,marketing,1984.0,3027.46,9516.0,Jordan,,,,Rocco Neubert,East,94,8.015809518475102,9.160834952072344,0,46
